"event.id","timestamp","location.long","location.lat","heading","height.above.ellipsoid","migration.stage","migration.stage.standard","coords.x1","coords.x2","optional","sensor","timestamps","trackId","individual.local.identifier","visible","individual.id","deployment.id","tag.id","study.id","sensor.type.id","tag.local.identifier","individual.taxon.canonical.name","migration.stage.standard.1","study.name","sensor.type","birth.latitude","birth.longitude","comments","death.comments","earliest.date.born","exact.date.of.birth","group.id","latest.date.born","marker.id","mates","mortality.latitude","mortality.longitude","mortality.type","nick.name","offspring","parents","ring.id","sex","siblings","taxon.canonical.name","timestamp.start","timestamp.end","number.of.events","number.of.deployments","sensor.type.ids","taxon.detail","animalName","heading.1","height.above.ellipsoid.1"
1149999798,2014-03-18 12:00:25,22.4525284,53.3963569,NA,NA,"stopover","spring-migration",22.4525284,53.3963569,TRUE,"GPS",2014-03-18 12:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999799,2014-03-18 14:00:25,22.4544061,53.3959499,NA,NA,"stopover","spring-migration",22.4544061,53.3959499,TRUE,"GPS",2014-03-18 14:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999800,2014-03-18 18:00:55,22.5191035,53.3840176,NA,NA,"stopover","spring-migration",22.5191035,53.3840176,TRUE,"GPS",2014-03-18 18:00:55,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999801,2014-03-18 18:30:25,22.5193995,53.3840148,NA,NA,"stopover","spring-migration",22.5193995,53.3840148,TRUE,"GPS",2014-03-18 18:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999802,2014-03-18 22:30:25,22.5194143,53.3840715,NA,NA,"stopover","spring-migration",22.5194143,53.3840715,TRUE,"GPS",2014-03-18 22:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999803,2014-03-19 02:30:26,22.519448,53.3840633,NA,NA,"stopover","spring-migration",22.519448,53.3840633,TRUE,"GPS",2014-03-19 02:30:26,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999804,2014-03-19 06:30:25,22.4762099,53.470944,NA,NA,"stopover","spring-migration",22.4762099,53.470944,TRUE,"GPS",2014-03-19 06:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999805,2014-03-19 10:30:55,22.5605597,53.430985,NA,NA,"stopover","spring-migration",22.5605597,53.430985,TRUE,"GPS",2014-03-19 10:30:55,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999806,2014-03-19 11:00:25,22.5608603,53.4311613,NA,NA,"stopover","spring-migration",22.5608603,53.4311613,TRUE,"GPS",2014-03-19 11:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999807,2014-03-19 11:30:26,22.560885,53.4311842,NA,NA,"stopover","spring-migration",22.560885,53.4311842,TRUE,"GPS",2014-03-19 11:30:26,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999808,2014-03-19 12:00:26,22.5608295,53.431123,NA,NA,"stopover","spring-migration",22.5608295,53.431123,TRUE,"GPS",2014-03-19 12:00:26,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999809,2014-03-19 14:00:25,22.5219199,53.4706658,NA,NA,"stopover","spring-migration",22.5219199,53.4706658,TRUE,"GPS",2014-03-19 14:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999810,2014-03-19 18:00:54,22.5440975,53.411297,NA,NA,"stopover","spring-migration",22.5440975,53.411297,TRUE,"GPS",2014-03-19 18:00:54,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999811,2014-03-19 18:30:25,22.5427651,53.4113924,NA,NA,"stopover","spring-migration",22.5427651,53.4113924,TRUE,"GPS",2014-03-19 18:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999812,2014-03-19 22:30:25,22.5444427,53.4045202,NA,NA,"stopover","spring-migration",22.5444427,53.4045202,TRUE,"GPS",2014-03-19 22:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999813,2014-03-20 02:30:25,22.5443282,53.4045212,NA,NA,"stopover","spring-migration",22.5443282,53.4045212,TRUE,"GPS",2014-03-20 02:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999814,2014-03-20 06:30:25,22.3673621,53.4319429,NA,NA,"stopover","spring-migration",22.3673621,53.4319429,TRUE,"GPS",2014-03-20 06:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999815,2014-03-20 10:30:54,22.3693256,53.4327834,NA,NA,"stopover","spring-migration",22.3693256,53.4327834,TRUE,"GPS",2014-03-20 10:30:54,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999816,2014-03-20 11:00:25,22.3682446,53.4333383,NA,NA,"stopover","spring-migration",22.3682446,53.4333383,TRUE,"GPS",2014-03-20 11:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999817,2014-03-20 11:30:25,22.3707491,53.4332744,NA,NA,"stopover","spring-migration",22.3707491,53.4332744,TRUE,"GPS",2014-03-20 11:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999818,2014-03-20 12:00:25,22.367417,53.4341082,NA,NA,"stopover","spring-migration",22.367417,53.4341082,TRUE,"GPS",2014-03-20 12:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999819,2014-03-20 14:00:25,22.3582841,53.4286442,NA,NA,"stopover","spring-migration",22.3582841,53.4286442,TRUE,"GPS",2014-03-20 14:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999820,2014-03-20 18:00:56,22.5208931,53.3905038,NA,NA,"stopover","spring-migration",22.5208931,53.3905038,TRUE,"GPS",2014-03-20 18:00:56,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999821,2014-03-20 18:30:25,22.5208876,53.3879245,NA,NA,"stopover","spring-migration",22.5208876,53.3879245,TRUE,"GPS",2014-03-20 18:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999822,2014-03-20 22:30:25,22.5132616,53.384157,NA,NA,"stopover","spring-migration",22.5132616,53.384157,TRUE,"GPS",2014-03-20 22:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999823,2014-03-21 02:30:25,22.5119506,53.382438,NA,NA,"stopover","spring-migration",22.5119506,53.382438,TRUE,"GPS",2014-03-21 02:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999824,2014-03-21 06:30:25,22.3661474,53.4282841,NA,NA,"stopover","spring-migration",22.3661474,53.4282841,TRUE,"GPS",2014-03-21 06:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999825,2014-03-21 10:30:55,22.3621954,53.4252637,NA,NA,"stopover","spring-migration",22.3621954,53.4252637,TRUE,"GPS",2014-03-21 10:30:55,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999826,2014-03-21 11:00:25,22.3637593,53.4258255,NA,NA,"stopover","spring-migration",22.3637593,53.4258255,TRUE,"GPS",2014-03-21 11:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999827,2014-03-21 11:30:25,22.3635827,53.4259322,NA,NA,"stopover","spring-migration",22.3635827,53.4259322,TRUE,"GPS",2014-03-21 11:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999828,2014-03-21 12:00:25,22.3638382,53.4259185,NA,NA,"stopover","spring-migration",22.3638382,53.4259185,TRUE,"GPS",2014-03-21 12:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999829,2014-03-21 14:00:25,22.362738,53.4256295,NA,NA,"stopover","spring-migration",22.362738,53.4256295,TRUE,"GPS",2014-03-21 14:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999830,2014-03-21 18:00:55,22.5352158,53.3921562,NA,NA,"stopover","spring-migration",22.5352158,53.3921562,TRUE,"GPS",2014-03-21 18:00:55,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999831,2014-03-21 18:30:25,22.5373038,53.3926438,NA,NA,"stopover","spring-migration",22.5373038,53.3926438,TRUE,"GPS",2014-03-21 18:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999832,2014-03-21 22:30:26,22.5379403,53.3929012,NA,NA,"stopover","spring-migration",22.5379403,53.3929012,TRUE,"GPS",2014-03-21 22:30:26,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999833,2014-03-22 02:30:25,22.5443834,53.403902,NA,NA,"stopover","spring-migration",22.5443834,53.403902,TRUE,"GPS",2014-03-22 02:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999834,2014-03-22 06:30:25,22.5880166,53.5167841,NA,NA,"stopover","spring-migration",22.5880166,53.5167841,TRUE,"GPS",2014-03-22 06:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999835,2014-03-22 10:30:55,22.5720343,53.4565637,NA,NA,"stopover","spring-migration",22.5720343,53.4565637,TRUE,"GPS",2014-03-22 10:30:55,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999836,2014-03-22 11:00:25,22.5725457,53.4566398,NA,NA,"stopover","spring-migration",22.5725457,53.4566398,TRUE,"GPS",2014-03-22 11:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999837,2014-03-22 11:30:25,22.5725708,53.4566299,NA,NA,"stopover","spring-migration",22.5725708,53.4566299,TRUE,"GPS",2014-03-22 11:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999838,2014-03-22 12:00:26,22.5725752,53.4566161,NA,NA,"stopover","spring-migration",22.5725752,53.4566161,TRUE,"GPS",2014-03-22 12:00:26,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999839,2014-03-22 14:00:26,22.572512,53.4566393,NA,NA,"stopover","spring-migration",22.572512,53.4566393,TRUE,"GPS",2014-03-22 14:00:26,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999840,2014-03-22 18:00:54,22.5860977,53.5162389,NA,NA,"stopover","spring-migration",22.5860977,53.5162389,TRUE,"GPS",2014-03-22 18:00:54,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999841,2014-03-22 18:30:25,22.5859926,53.5161602,NA,NA,"stopover","spring-migration",22.5859926,53.5161602,TRUE,"GPS",2014-03-22 18:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999842,2014-03-22 22:30:26,22.5857087,53.5163921,NA,NA,"stopover","spring-migration",22.5857087,53.5163921,TRUE,"GPS",2014-03-22 22:30:26,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999843,2014-03-23 02:30:25,22.5853111,53.5162154,NA,NA,"stopover","spring-migration",22.5853111,53.5162154,TRUE,"GPS",2014-03-23 02:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999844,2014-03-23 06:30:25,22.9774834,54.9501508,NA,NA,"flight","spring-migration",22.9774834,54.9501508,TRUE,"GPS",2014-03-23 06:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999845,2014-03-23 10:30:54,23.5193888,55.7999309,NA,NA,"stopover","spring-migration",23.5193888,55.7999309,TRUE,"GPS",2014-03-23 10:30:54,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999846,2014-03-23 11:00:25,23.5184859,55.8003181,NA,NA,"stopover","spring-migration",23.5184859,55.8003181,TRUE,"GPS",2014-03-23 11:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999847,2014-03-23 11:30:25,23.518955,55.799185,NA,NA,"stopover","spring-migration",23.518955,55.799185,TRUE,"GPS",2014-03-23 11:30:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999848,2014-03-23 12:00:25,23.5166769,55.7992813,NA,NA,"stopover","spring-migration",23.5166769,55.7992813,TRUE,"GPS",2014-03-23 12:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999849,2014-03-23 14:00:25,23.5202877,55.8108888,NA,NA,"stopover","spring-migration",23.5202877,55.8108888,TRUE,"GPS",2014-03-23 14:00:25,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
1149999850,2014-03-23 18:00:54,23.2708309,55.6703052,NA,NA,"stopover","spring-migration",23.2708309,55.6703052,TRUE,"GPS",2014-03-23 18:00:54,"X3079","3079","true",138936205,139537881,138936206,133992043,653,3079,"Anser albifrons",NA,"Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3079_139537881",NA,NA
